artifact_id,artifact_type,path,mutation_types,environments,risk_level,autonomy_mode,intent,confidence,canonical_status,owner_status,evidence_status,blocked_claims,next_action,matched_terms
4912f8a9310c,script,scripts/governance/run_order_service_refactor_extended_live_suite.py,"database,infrastructure,configuration,broker_order",unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:delete | infrastructure:docker | configuration:Secret | broker_order:orders | broker_order:Trading
4c6674e80da0,script,scripts/governance/run_order_service_refactor_live_runtime_suite.py,"database,configuration,broker_order",unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:DELETE | configuration:Secret | broker_order:orders | broker_order:Trading
7544d2ba6e5f,script,scripts/governance/run_order_service_refactor_validation_suite.py,none_detected,unknown,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,present,cannot claim owner-approved,assign owner boundary,
53d69f54e59f,script,scripts/governance/run_paper_execution_runtime_suite.py,"infrastructure,configuration",prod,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,infrastructure:docker | configuration:secret
539a34fe0bf6,script,scripts/governance/run_payoff_context_live_pack.py,"database,infrastructure,configuration",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:delete | infrastructure:docker | configuration:config | configuration:Secret
57d99ee2b05b,script,scripts/governance/run_pivot_points_runtime_probe.py,"database,configuration",unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:delete | configuration:Secret
48725eb70b6e,script,scripts/governance/run_portfolio_context_live_pack.py,"database,infrastructure,configuration,broker_order",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:delete | infrastructure:docker | configuration:config | configuration:Secret | broker_order:orders
5e78babf44f7,script,scripts/governance/run_signal_active_candle_audit.py,infrastructure,prod,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,infrastructure:docker
dc9e108df135,script,scripts/governance/run_signal_indicator_matrix_live_pack.py,"database,infrastructure,configuration",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:delete | infrastructure:docker | configuration:Secret
0779f3e4f7ed,script,scripts/governance/run_signal_service_indicator_viability_slice.py,infrastructure,unknown,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,infrastructure:docker
6f76238b5fb1,script,scripts/governance/run_signal_service_remaining_indicator_viability_slice.py,"database,infrastructure",unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:insert | infrastructure:docker
26aac14ec591,script,scripts/governance/run_signal_service_universal_viability_slice.py,infrastructure,unknown,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,infrastructure:docker
9f465fc46309,script,scripts/governance/run_signal_service_viability_matrix.py,"database,infrastructure",unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:insert | infrastructure:docker
496c8ec6a968,script,scripts/governance/run_standard_indicator_strategy_probe.py,"database,configuration",unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:delete | configuration:Secret
9b544202c0aa,script,scripts/governance/run_statement_reconciliation.py,"database,broker_order",unknown,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:database | broker_order:broker | broker_order:trading
ce542c10123b,script,scripts/governance/run_strategy_context_live_pack.py,"database,infrastructure,configuration,broker_order",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:delete | infrastructure:docker | configuration:Secret | broker_order:order
fc0c5460ef16,script,scripts/governance/run_volatility_runtime_probe.py,"database,configuration",unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:delete | configuration:Secret
7ad01869c480,script,scripts/governance/validate_acl_matrix_evidence.py,none_detected,prod,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,present,cannot claim owner-approved,assign owner boundary,
34a1ff1a4da7,script,scripts/governance/validate_alert_ownership_matrix.py,none_detected,prod,low,observe,no_mutation_detected,low,not_mutation_capable,present,missing,cannot claim evidence-backed safety,attach or generate validation and rollback evidence,
